participant,expectancy,owner,rt,accuracy
P2,none,self,491.3489763645691,1
P2,none,self,380.33569824348353,1
P2,none,self,436.7214987404356,1
P2,none,self,484.0981238127767,1
P2,none,self,380.19138168104837,1
P2,none,self,617.9957827158896,1
P2,none,self,498.72795124356986,1
P2,none,self,542.3890909141985,1
P2,none,self,572.0623935976618,1
P2,none,self,663.1656276567545,1
P2,none,self,467.6310000276024,1
P2,none,self,562.3527968846728,1
P2,none,self,585.7801189670772,1
P2,none,self,403.9390690308444,1
P2,none,self,576.9632364477908,1
P2,none,self,581.1299957602326,1
P2,none,self,427.33266203918527,1
P2,none,self,585.8564720811506,1
P2,none,self,688.5256513853107,1
P2,none,self,650.7386589716778,1
P2,none,self,543.450595569552,1
P2,none,self,647.3234484017264,1
P2,none,self,713.2648581864764,1
P2,none,self,481.6985116639697,0
P2,none,self,503.3234069715242,1
P2,none,self,620.3357242968739,1
P2,none,self,245.79587744003197,1
P2,none,self,573.9110519117436,1
P2,none,self,532.8356939593822,1
P2,none,self,597.1983934553446,1
P2,none,self,550.6470383810624,1
P2,none,self,655.9976725515539,1
P2,none,self,521.7926502435289,1
P2,none,self,522.296718443447,1
P2,none,self,440.1677017793921,1
P2,none,self,677.7024482254161,0
P2,none,self,514.1921055828313,1
P2,none,self,527.4574029807452,1
P2,none,self,464.1388562925195,1
P2,none,self,389.4906135173711,1
P2,none,self,681.2838982628878,1
P2,none,self,431.1785902355941,1
P2,none,self,493.54250393580776,1
P2,none,self,318.0904198194732,1
P2,none,self,516.0909676661291,1
P2,none,self,648.6139952570717,1
P2,none,self,579.6016852470702,1
P2,none,self,538.5119251092664,1
P2,none,self,605.431659967974,1
P2,none,self,498.75897551786204,1
P2,none,self,681.8451401886102,1
P2,none,self,473.72447049445424,1
P2,none,self,592.9291707472514,1
P2,none,self,425.54061904860896,1
P2,none,self,838.123722123486,1
P2,none,self,472.8615547564741,1
P2,none,self,532.3913471209773,1
P2,none,self,574.0754397163013,1
P2,none,friend,612.8584943478058,1
P2,none,friend,598.7433540103018,1
P2,none,friend,472.08827244788495,1
P2,none,friend,641.2223747995478,1
P2,none,friend,613.6350528448485,1
P2,none,friend,389.06098595349386,1
P2,none,friend,554.8847443503962,1
P2,none,friend,533.3805582030385,1
P2,none,friend,465.75554220007484,1
P2,none,friend,664.2984412386829,1
P2,none,friend,783.1655961499013,1
P2,none,friend,436.73534227632445,1
P2,none,friend,629.0732591025848,0
P2,none,friend,485.8427978928209,1
P2,none,friend,474.34809981958557,0
P2,none,friend,649.4850212519675,1
P2,none,friend,678.8122754720565,1
P2,none,friend,557.2204187690186,1
P2,none,friend,778.0006661449779,1
P2,none,friend,584.6631687520326,1
P2,none,friend,662.8443621449453,0
P2,none,friend,526.5422340094287,1
P2,none,friend,639.4107965263815,1
P2,none,friend,478.9638839723542,1
P2,none,friend,660.6094287219971,1
P2,none,friend,345.0604884672705,1
P2,none,friend,570.8724408384649,1
P2,none,friend,452.2164501570152,1
P2,none,friend,521.8633497273879,1
P2,none,friend,496.4627636231028,1
P2,none,friend,636.5094419269901,1
P2,none,friend,574.0991739399492,1
P2,none,friend,358.2427609130174,1
P2,none,friend,521.7633478641905,1
P2,none,friend,490.40060268025724,1
P2,none,friend,711.9814008026942,1
P2,none,friend,718.0484946119667,1
P2,none,friend,478.1567106584406,1
P2,none,friend,396.00302417554616,1
P2,none,friend,587.3607591448339,1
P2,none,friend,578.9960095439086,1
P2,none,friend,487.12709915464876,1
P2,none,friend,704.1004176841393,1
P2,none,friend,518.0633233030974,1
P2,none,friend,417.7417675236393,1
P2,none,friend,451.4632068157562,1
P2,none,friend,509.2193429803726,1
P2,none,friend,672.5069820305199,1
P2,none,friend,468.71109745560915,1
P2,none,friend,326.4083089097612,1
P2,none,friend,439.6264819240104,1
P2,none,friend,798.0254273832769,1
P2,none,friend,572.4504301264298,1
P2,none,friend,499.9919141370385,1
P2,none,friend,689.8198029031169,1
P2,none,friend,689.7410922326723,1
P2,none,friend,493.2670955361667,1
P2,none,friend,437.31258554044825,1
P2,none,friend,441.22674251676415,1
P2,none,friend,382.93076270515405,1
P2,none,friend,603.3859173951555,1
P2,none,friend,809.8207782754858,1
P2,none,friend,425.03921353124167,1
P2,none,friend,578.7721786497087,1
P2,none,friend,630.1305856129787,1
P2,none,friend,567.5467597545289,1
P2,none,friend,601.9243101532915,0
P2,none,friend,317.48670018006993,1
P2,none,friend,695.5723545395756,1
P2,none,friend,631.6468382455531,1
P2,none,friend,704.452131123968,1
P2,none,friend,600.0245623297218,1
P2,none,friend,829.2124638668823,1
P2,none,friend,540.0682218482668,1
P2,none,friend,398.9087570303375,1
P2,none,friend,677.4457713846286,1
P2,none,friend,625.0326950374169,1
P2,none,friend,475.26949366224136,0
P2,none,friend,490.7523272585536,1
P2,none,friend,515.6508594696032,1
P2,none,friend,599.5570552835642,1
P2,none,friend,607.8484979487201,1
P2,none,friend,684.3770849060509,1
P2,none,friend,543.1501679072403,1
P2,none,friend,765.5489944478347,1
P2,none,friend,678.0148868841347,1
P2,none,friend,429.0763064045873,0
P2,none,friend,539.7321318265967,1
P2,none,friend,756.385347242959,1
P2,none,friend,416.31307762981623,1
P2,none,friend,559.5513818568338,1
P2,none,friend,693.5071749731601,1
P2,none,friend,336.93282998590473,1
P2,none,friend,508.09344609756994,1
P2,none,friend,584.7969348213095,1
P2,none,friend,599.582936716731,1
P2,none,friend,760.0182809311975,1
P2,none,friend,502.63786822734653,1
P2,none,friend,719.5792066751716,1
P2,none,friend,520.4810818416713,1
P2,none,friend,423.4656420027776,1
P2,none,friend,524.6613356567002,1
P2,none,friend,847.8707127222929,1
P2,none,friend,509.33991655689874,1
P2,none,friend,703.921347688592,1
P2,none,friend,866.3618536050606,1
P2,none,friend,546.3464169324981,1
P2,none,friend,510.4109806931076,1
P2,none,friend,721.0499585183214,1
P2,none,friend,802.7549341686072,1
P2,none,friend,423.7020397322915,1
P2,none,friend,513.3521427996128,1
P3,none,self,587.1939175949441,1
P3,none,self,663.4519567078052,1
P3,none,self,466.42045695059966,0
P3,none,self,757.4949395342837,0
P3,none,self,638.6174248427639,0
P3,none,self,325.26212333425514,1
P3,none,self,685.6548347922694,1
P3,none,self,503.0556770043669,0
P3,none,self,427.30394014212146,1
P3,none,self,443.3838895218709,1
P3,none,self,529.2391157335221,1
P3,none,self,471.68861109608366,1
P3,none,self,443.0498282420141,1
P3,none,self,459.51255617736194,1
P3,none,self,563.2344601692574,1
P3,none,self,545.3396125665954,1
P3,none,self,521.2377539388582,0
P3,none,self,619.5601414303937,1
P3,none,self,436.47391929004675,0
P3,none,self,550.5192742264587,1
P3,none,self,386.48594653175365,1
P3,none,self,483.80452157993176,1
P3,none,self,579.9177258055599,1
P3,none,self,521.9288863015801,1
P3,none,self,544.3578653107065,1
P3,none,self,599.8250230656042,0
P3,none,self,571.9038361862896,1
P3,none,self,468.7008065211138,1
P3,none,self,539.1786254537263,1
P3,none,self,632.9652422664105,0
P3,none,self,703.3856289262698,1
P3,none,self,443.65544448766127,1
P3,none,self,450.259475890824,1
P3,none,self,328.5983532524695,1
P3,none,self,584.9821633864598,0
P3,none,self,693.4388376318786,0
P3,none,self,652.4975245027922,1
P3,none,self,601.4095078944954,1
P3,none,self,329.65116702673805,1
P3,none,self,483.3660481653195,0
P3,none,self,324.2132776776092,1
P3,none,self,576.7616339361912,1
P3,none,self,502.6891611008119,1
P3,none,self,406.9636920645863,1
P3,none,self,399.73023669789256,1
P3,none,self,475.32786159240965,1
P3,none,self,448.9780817982505,1
P3,none,self,555.1942102568324,1
P3,none,self,500.09823240607795,1
P3,none,self,571.852985704388,1
P3,none,self,514.1352058834133,0
P3,none,self,529.8246575043559,0
P3,none,self,429.6805248884216,1
P3,none,self,496.621828002993,1
P3,none,self,391.2457474511662,1
P3,none,self,436.066868430229,1
P3,none,self,493.7735651550216,1
P3,none,self,510.3520427170615,1
P3,none,self,396.8797487327723,1
P3,none,self,396.47225705463876,1
P3,none,self,663.3744487977146,1
P3,none,self,496.29711377697004,1
P3,none,self,589.3299819976891,1
P3,none,self,320.15077417360413,1
P3,none,self,519.6871704375358,0
P3,none,self,615.6573640107215,0
P3,none,self,411.18645666911584,1
P3,none,self,511.16961363989174,1
P3,none,self,425.0564988566773,1
P3,none,self,352.28124498101135,1
P3,none,self,439.7498990842323,1
P3,none,self,446.9553296313198,1
P3,none,self,514.6795043005997,1
P3,none,self,462.41176258352294,1
P3,none,self,355.6583674008523,1
P3,none,self,595.2554309237676,1
P3,none,self,466.57474268111423,1
P3,none,self,546.4161879125782,1
P3,none,self,417.0171323145193,1
P3,none,self,493.57294068910835,1
P3,none,self,469.5434316785173,0
P3,none,self,411.2857817093925,1
P3,none,self,472.5386040170092,1
P3,none,self,523.9937362418016,0
P3,none,self,490.2819413189423,1
P3,none,self,480.161904181927,1
P3,none,self,373.4145993172956,1
P3,none,self,568.5528397329722,1
P3,none,self,476.07806451791873,1
P3,none,self,451.2745746082306,1
P3,none,self,244.0937183782981,1
P3,none,self,506.81562161980196,1
P3,none,self,533.0950281386465,1
P3,none,self,558.1589716351884,1
P3,none,self,205.0,0
P3,none,self,254.35233462353196,1
P3,none,self,378.58167282233,1
P3,none,self,530.1270535588386,0
P3,none,self,247.07480548140416,1
P3,none,self,458.3016514047376,1
P3,none,self,576.4491040136401,1
P3,none,self,546.6940100547632,1
P3,none,self,563.9883128740044,1
P3,none,self,481.75710435828495,0
P3,none,self,362.67952147137504,1
P3,none,self,380.1039019330356,0
P3,none,self,483.61548357472293,0
P3,none,self,335.3899778451397,1
P3,none,self,408.3738290148784,1
P3,none,self,508.5124997802971,1
P3,none,self,288.1804042081179,1
P3,none,self,298.71148669963833,1
P3,none,friend,271.985128799145,1
P3,none,friend,679.7645024563129,1
P3,none,friend,618.3267811481559,1
P3,none,friend,342.7974608137614,1
P3,none,friend,474.5662542787076,1
P3,none,friend,254.82491089668787,1
P3,none,friend,552.2163680337284,1
P3,none,friend,397.4217521946176,1
P3,none,friend,593.7054270248692,1
P3,none,friend,628.2724932416427,0
P3,none,friend,454.7635464328551,1
P3,none,friend,605.2548350254901,1
P3,none,friend,406.4732830760606,1
P3,none,friend,410.69149618419823,1
P3,none,friend,435.6625308705643,1
P3,none,friend,344.4047597560556,0
P3,none,friend,589.2826039809244,0
P3,none,friend,583.5297296630463,1
P3,none,friend,625.6406853260355,1
P3,none,friend,607.5117409105533,1
P3,none,friend,621.5650526826655,1
P3,none,friend,327.9761957999881,1
P3,none,friend,694.2786774508363,0
P3,none,friend,525.5269388763397,1
P3,none,friend,598.0254321200684,0
P3,none,friend,513.5706550242381,1
P3,none,friend,524.3018423205297,1
P3,none,friend,638.026847221544,1
P3,none,friend,358.11157556323565,1
P3,none,friend,526.5166568449768,0
P3,none,friend,241.00860518518215,1
P3,none,friend,571.8170890068931,0
P3,none,friend,595.4664174019672,1
P3,none,friend,423.86007390182664,1
P3,none,friend,445.4772670280578,1
P3,none,friend,511.8678469493778,1
P3,none,friend,447.0046645585253,1
P3,none,friend,549.1302733497014,0
P3,none,friend,498.44474598167193,1
P3,none,friend,564.0501954039348,1
P3,none,friend,419.9540955277718,1
P3,none,friend,410.51223511901424,1
P3,none,friend,580.6420685994178,0
P3,none,friend,525.8234279380364,1
P3,none,friend,456.7604551905109,1
P3,none,friend,247.9705397777097,1
P3,none,friend,385.7596609648611,0
P3,none,friend,532.3834115819242,1
P3,none,friend,505.12779159495364,1
P3,none,friend,505.79295571163914,1
P3,none,friend,512.2999208946514,1
P3,none,friend,514.856675708585,0
P3,none,friend,470.16912606191295,1
P3,none,friend,400.978776754955,0
P3,none,friend,423.47741434677494,1
P3,none,friend,479.10316805619794,1
P3,none,friend,645.5194303249829,0
P3,none,friend,473.576283340888,0
P3,none,friend,334.7068691251709,1
P3,none,friend,527.2721476046881,1
P3,none,friend,565.6761732275332,1
P3,none,friend,495.7622751039133,0
P3,none,friend,550.4472285914778,1
P3,none,friend,558.4119739046723,0
P3,none,friend,459.54690334936987,1
P3,none,friend,350.75946213422617,1
P3,none,friend,543.6006124263084,1
P3,none,friend,489.72069800974595,1
P3,none,friend,471.22039373762044,1
P3,none,friend,546.6324306813547,1
P3,none,friend,593.7027365363288,0
P3,none,friend,581.0511395212778,1
P3,none,friend,546.0677548347442,1
P3,none,friend,449.265833910211,1
P3,none,friend,513.7073731734034,0
P3,none,friend,661.352062928173,1
P3,none,friend,522.4927510176477,0
P3,none,friend,559.7307600379122,1
P3,none,friend,542.3185303092177,1
P3,none,friend,417.37263913438363,1
P3,none,friend,594.4201862267959,1
P3,none,friend,640.6986519946724,1
P3,none,friend,477.6735043430695,1
P3,none,friend,612.3261081006181,1
P3,none,friend,567.8612596129744,1
P3,none,friend,345.5433721653245,1
P3,none,friend,632.5742333887972,1
P3,none,friend,550.2293218463851,1
P3,none,friend,353.9257905181313,1
P3,none,friend,707.1301447405535,1
P3,none,friend,377.4195353070103,1
P3,none,friend,443.04500543919204,1
P3,none,friend,638.9160476389998,1
P3,none,friend,496.2953879441068,1
P3,none,friend,528.6142794756893,0
P3,none,friend,518.3306567578076,0
P3,none,friend,706.3772388689003,1
P3,none,friend,643.2141422103165,1
P3,none,friend,302.2929790048301,1
P3,none,friend,557.809703443651,1
P3,none,friend,792.8441916624029,0
P3,none,friend,634.1870942416629,0
P3,none,friend,497.8760676054227,1
P3,none,friend,344.8412171367303,1
P3,none,friend,464.25687908349107,1
P3,none,friend,589.0559469985265,1
P3,none,friend,438.6189493084455,1
P3,none,friend,543.8946825244975,1
P3,none,friend,536.4454901786013,1
P3,none,friend,367.5758914627627,1
P3,none,friend,490.09048639764643,1
P3,none,friend,533.735631152469,1
P4,none,self,590.1633351561377,1
P4,none,self,450.63584160123196,1
P4,none,self,554.6813911728389,1
P4,none,self,751.6759322017008,1
P4,none,self,483.24538999743964,1
P4,none,self,530.2147026448808,1
P4,none,self,581.1709735244336,1
P4,none,self,546.123975269062,0
P4,none,self,713.9355959672014,0
P4,none,self,462.032384520194,1
P4,none,self,470.4534193100717,0
P4,none,self,518.9642564306773,1
P4,none,self,512.931005394045,1
P4,none,self,672.3230230092347,1
P4,none,self,526.9592707813289,1
P4,none,self,393.64685129242775,1
P4,none,self,594.454218534043,1
P4,none,self,440.7389341059596,1
P4,none,self,695.5093159471046,1
P4,none,self,517.3115000636199,1
P4,none,self,530.2579563092472,1
P4,none,self,756.3591204669864,1
P4,none,self,498.9639384985148,1
P4,none,self,640.9117944751052,1
P4,none,self,702.5676035924386,1
P4,none,self,487.25282730455183,0
P4,none,self,775.4664205280432,1
P4,none,self,696.3161003364761,1
P4,none,self,618.6787593790604,1
P4,none,self,599.7414768820821,1
P4,none,self,524.939869354082,1
P4,none,self,625.9245009004751,0
P4,none,self,727.8542054584973,1
P4,none,self,557.3870411291364,1
P4,none,self,705.8574883261273,1
P4,none,self,581.1688043714653,0
P4,none,self,512.1942021941783,1
P4,none,self,730.2598731955376,1
P4,none,self,396.8027536471832,1
P4,none,self,556.514824265479,1
P4,none,self,602.9717450912985,1
P4,none,self,715.7793235176601,1
P4,none,self,280.7725339305474,1
P4,none,self,584.4720466545822,1
P4,none,self,472.09769074354836,1
P4,none,self,616.8652808332392,1
P4,none,self,684.6757238793843,1
P4,none,self,463.79944412103725,1
P4,none,self,525.7507962591378,0
P4,none,self,584.9195502596424,1
P4,none,self,519.9468686096021,1
P4,none,self,614.9116449445928,1
P4,none,self,609.9870418277872,1
P4,none,self,758.5201529155956,1
P4,none,self,524.9071581124947,1
P4,none,self,365.65460230847225,1
P4,none,self,347.45916955157315,1
P4,none,self,553.1005932911851,1
P4,none,self,622.8518510575763,1
P4,none,self,661.839319608031,1
P4,none,self,571.0683222573844,0
P4,none,self,705.910415913483,1
P4,none,self,601.8970194193026,1
P4,none,self,418.95327235647676,0
P4,none,self,491.24929381360045,1
P4,none,self,342.34728689874976,1
P4,none,self,428.45415209651424,1
P4,none,self,725.7943278775083,1
P4,none,self,589.2762655078582,1
P4,none,self,518.816313273145,1
P4,none,self,493.7986427961773,1
P4,none,self,543.5965097300298,1
P4,none,self,767.2145764527526,1
P4,none,self,635.1212162088075,1
P4,none,self,625.1880494318069,1
P4,none,self,579.1553289520133,1
P4,none,self,533.9290927845694,1
P4,none,self,424.7292073488014,1
P4,none,self,632.3590131963048,1
P4,none,self,495.56832285413327,0
P4,none,self,560.3046484112103,1
P4,none,self,351.2875189673613,1
P4,none,self,485.12267720494305,0
P4,none,self,390.7166942000837,1
P4,none,self,527.7221789686765,1
P4,none,self,351.77878507560797,1
P4,none,self,617.789544077918,1
P4,none,self,525.6194936421873,0
P4,none,self,371.8527630905508,1
P4,none,self,720.1997471725398,1
P4,none,self,610.3517888915563,1
P4,none,self,616.3343924135307,1
P4,none,self,864.5288962251896,1
P4,none,self,665.3549156873892,1
P4,none,self,572.6551331929655,1
P4,none,self,422.75854910191407,1
P4,none,self,607.4226088259296,1
P4,none,self,542.1001348318752,1
P4,none,self,600.7798428735222,1
P4,none,self,434.69733668635513,1
P4,none,self,456.0110409610432,1
P4,none,self,624.8356900127706,1
P4,none,self,603.9388145718076,0
P4,none,self,496.1476598538116,1
P4,none,self,496.7167430003696,0
P4,none,self,632.295183020674,1
P4,none,self,494.334682206767,1
P4,none,self,464.52088572709545,1
P4,none,self,540.2143727620733,1
P4,none,self,463.63460066960687,1
P4,none,self,585.293587787985,1
P4,none,self,553.2472384961432,1
P4,none,friend,602.5075888455985,1
P4,none,friend,500.0913212803708,1
P4,none,friend,347.4553142514819,1
P4,none,friend,562.7998358404725,1
P4,none,friend,602.2469947507597,1
P4,none,friend,516.810258232138,1
P4,none,friend,723.3803148527577,0
P4,none,friend,612.9877975760675,1
P4,none,friend,619.3008456045939,1
P4,none,friend,463.89505875835516,1
P4,none,friend,668.803729256254,0
P4,none,friend,578.6707753940489,0
P4,none,friend,763.006797049188,1
P4,none,friend,790.3395903324306,1
P4,none,friend,554.9611832568942,1
P4,none,friend,621.5182698619569,1
P4,none,friend,573.8207079382056,1
P4,none,friend,636.604354464015,1
P4,none,friend,410.389759209256,1
P4,none,friend,720.1614201598818,1
P4,none,friend,448.0880980440382,1
