participant,expectancy,owner,rt,accuracy
P1,self,self,317.42883545523694,1
P1,self,self,528.4373135756108,1
P1,self,self,478.15559014932074,1
P1,self,self,357.75013236123823,1
P1,self,self,395.9899401202012,1
P1,self,self,309.5255502988098,1
P1,self,self,648.8815949871054,1
P1,self,self,500.8722673472176,1
P1,self,friend,559.9689472894324,0
P1,self,friend,701.5328757684738,1
P1,self,friend,424.7383330630526,0
P1,self,friend,503.26539909006476,1
P1,self,friend,614.6462625165123,1
P1,self,friend,510.44053509726933,1
P1,self,friend,517.6047047563831,1
P1,self,friend,389.0868046833564,1
P1,self,friend,471.71605239812294,1
P1,self,friend,400.43938875354996,1
P1,self,friend,374.11870838699735,0
P1,self,friend,516.930086847974,1
P1,self,friend,464.2343357894812,1
P1,self,friend,544.54199625533,1
P1,self,friend,410.41339195048704,0
P1,self,friend,493.2195554856699,1
P1,self,friend,654.230804660101,1
P1,self,friend,573.9317200834362,1
P1,self,friend,535.4496738481993,1
P1,self,friend,506.6684744021813,0
P1,self,friend,484.63536346464304,1
P1,self,friend,486.927767327635,1
P1,self,friend,527.7554735451791,1
P1,self,friend,460.07734744517586,1
P1,self,friend,474.3379468752581,1
P1,self,friend,525.4105628949467,1
P1,self,friend,506.1255950317339,1
P1,self,friend,461.81733370701045,1
P1,self,friend,470.3931012959106,1
P1,self,friend,583.0897872711901,1
P1,self,friend,407.1849327558883,1
P1,self,friend,503.0848188242037,1
P1,self,friend,547.0749760777117,0
P1,self,friend,436.8506237060095,1
P1,self,friend,607.7265246432687,1
P1,self,friend,454.1093913441953,1
P1,self,friend,484.04043297934516,1
P1,self,friend,531.7769401567582,1
P1,self,friend,371.9050430777426,1
P1,self,friend,601.627270863856,1
P1,self,friend,605.9962758005491,1
P1,self,friend,388.21875371076777,1
P1,self,friend,550.9324904238031,1
P1,self,friend,546.3067713960309,1
P1,self,friend,582.3968952846869,1
P1,self,friend,430.84773504650843,1
P1,self,friend,561.2702292769311,1
P1,self,friend,527.2210267988407,1
P1,self,friend,435.48770069449625,1
P1,self,friend,441.27890018037726,0
P1,self,friend,501.57844651684866,1
P1,self,friend,414.98064765125,1
P1,self,friend,528.1987304745,1
P1,self,friend,413.51387802122827,0
P1,self,friend,519.3405614575304,0
P1,self,friend,455.57632051516356,0
P1,friend,self,506.48701561400884,1
P1,friend,self,489.7910674292858,1
P1,friend,self,427.62401553243365,1
P1,friend,self,477.5828787175515,1
P1,friend,self,490.76046631569403,1
P1,friend,self,492.0780072188553,1
P1,friend,self,484.5518503015842,1
P1,friend,self,435.86591456132726,1
P1,friend,self,553.2639675983896,1
P1,friend,self,475.77817873729566,1
P1,friend,self,413.86158053402806,1
P1,friend,self,458.8396060632235,1
P1,friend,self,350.80055510227965,1
P1,friend,self,642.5918812542249,1
P1,friend,self,477.3293579533895,1
P1,friend,self,563.5263397483067,1
P1,friend,self,486.23710401369334,1
P1,friend,self,614.3799834437024,1
P1,friend,self,626.9356653966233,1
P1,friend,self,353.23332622616886,1
P1,friend,self,446.97720705434006,1
P1,friend,self,588.8813870296732,1
P1,friend,self,458.02308180724674,1
P1,friend,self,490.66416710018655,1
P1,friend,self,515.2818903177471,1
P1,friend,self,558.9476788390004,0
P1,friend,self,451.4438857707187,1
P1,friend,self,444.75583883450963,1
P1,friend,self,350.1467401748318,1
P1,friend,self,673.0616012917554,1
P1,friend,self,472.8399881507437,1
P1,friend,self,536.8291756378951,0
P1,friend,self,530.6568790485147,1
P1,friend,self,522.860163818293,0
P1,friend,self,410.5171244333507,1
P1,friend,self,418.6528515331497,1
P1,friend,self,427.3804833865151,1
P1,friend,self,477.40838149959245,1
P1,friend,self,504.1798254252461,1
P1,friend,self,527.2905162847916,1
P1,friend,self,480.4429847491509,1
P1,friend,self,264.80663903052954,1
P1,friend,self,487.3475950849997,1
P1,friend,self,536.5550876320905,1
P1,friend,self,504.5091039682437,1
P1,friend,self,546.7281229290344,0
P1,friend,self,389.89674312718563,1
P1,friend,self,472.2769107073755,0
P1,friend,self,469.2360627204924,1
P1,friend,self,455.7796483499158,1
P1,friend,self,359.02551674982266,1
P1,friend,self,511.76308008543515,0
P1,friend,self,431.3702302291921,1
P1,friend,self,590.0018271719948,1
P1,friend,self,582.3063274390188,1
P1,friend,self,351.7116657570774,0
P1,friend,friend,391.2711530321477,1
P1,friend,friend,597.7509759354645,1
P1,friend,friend,471.67701933203887,1
P1,friend,friend,391.8342613928635,1
P1,friend,friend,452.9305927644775,0
P1,friend,friend,473.9132789464786,1
P1,friend,friend,405.58872182403945,1
P1,friend,friend,316.61662463438546,0
P1,friend,friend,377.68562161004076,1
P1,friend,friend,372.58389834951987,1
P1,friend,friend,546.2638007524653,1
P1,friend,friend,523.9377071899057,1
P1,friend,friend,466.11922106974805,1
P1,friend,friend,282.97814403662505,1
P1,friend,friend,510.15234567459254,1
P1,friend,friend,468.1494163449763,1
P1,friend,friend,318.8371968834516,1
P1,friend,friend,480.8362691964494,1
P1,friend,friend,540.3529039577529,1
P1,friend,friend,361.91591973965103,1
P1,friend,friend,237.50447156649534,1
P1,friend,friend,384.81214027834943,1
P1,friend,friend,535.9193976506913,1
P1,friend,friend,463.6251355155372,1
P1,friend,friend,427.08360152213527,0
P1,friend,friend,438.037249942611,1
P1,friend,friend,440.97382488610197,1
P1,friend,friend,520.3932299374392,1
P1,friend,friend,419.92398113128354,1
P1,friend,friend,522.8308080616414,1
P1,friend,friend,385.98497645386976,1
P1,friend,friend,496.76682239879773,1
P1,friend,friend,549.2491967351465,1
P1,friend,friend,284.7838271936556,1
P1,friend,friend,412.92875108277923,1
P1,friend,friend,474.939304649788,1
P1,friend,friend,414.02434454211664,1
P1,friend,friend,505.1582049906606,1
P1,friend,friend,368.3422486068521,1
P1,friend,friend,472.14941363081704,1
P1,friend,friend,370.00628541333384,1
P1,friend,friend,370.0415905489493,1
P1,friend,friend,425.68027584086906,1
P1,friend,friend,513.9815444855117,1
P1,friend,friend,486.56959186008226,1
P1,friend,friend,481.7607994929861,1
P1,friend,friend,504.450409164904,1
P1,friend,friend,415.58736053289584,1
P1,friend,friend,456.05162328150493,1
P1,friend,friend,432.80679238355884,1
P1,friend,friend,448.49440286388057,1
P1,friend,friend,493.4041844333584,1
P1,friend,friend,431.5216029865275,1
P1,friend,friend,539.7446942905457,0
P1,friend,friend,486.86726130793846,1
P1,friend,friend,339.358579372761,1
P1,friend,friend,479.8198657946839,1
P1,friend,friend,436.57249494088626,1
P1,friend,friend,572.8850243029341,1
P1,friend,friend,427.74191667002236,1
P1,friend,friend,481.54275868874464,0
P1,friend,friend,542.8302720842485,1
P1,friend,friend,336.8857885650106,1
P1,friend,friend,445.6438983423868,1
P1,friend,friend,401.10191373047587,1
P1,friend,friend,490.897987547313,0
P1,friend,friend,510.6399859145754,1
P1,friend,friend,469.4374346865826,1
P1,friend,friend,462.76174855706984,1
P1,friend,friend,301.27319990237345,0
P1,friend,friend,381.77024061399555,1
P1,friend,friend,407.1356664454452,1
P1,friend,friend,507.73155772737397,1
P1,friend,friend,489.29713751705395,1
P1,friend,friend,582.7537974050937,0
P1,friend,friend,462.54612047389065,1
P1,friend,friend,501.60222149101565,1
P1,friend,friend,513.2579228937002,1
P1,friend,friend,491.25526192318085,1
P1,friend,friend,471.34211693492693,1
P1,friend,friend,495.2751821576395,1
P1,friend,friend,499.1765904460753,0
P1,friend,friend,495.74050895950654,1
P1,friend,friend,266.131369501009,1
P1,friend,friend,494.2525395969395,1
P1,friend,friend,294.52737167289354,1
P1,friend,friend,485.95279795335557,1
P1,friend,friend,423.970159482666,1
P1,friend,friend,493.68520797004504,1
P1,friend,friend,374.8709914017512,1
P1,friend,friend,505.3323944042069,1
P1,friend,friend,294.03739598775184,1
P1,friend,friend,513.3369975008272,1
P1,friend,friend,495.010114245002,0
P1,friend,friend,559.6753011208738,1
P1,friend,friend,544.3853672945303,1
P1,friend,friend,418.65898417126743,1
P1,friend,friend,433.02443166341584,1
P1,friend,friend,450.3777036734352,1
P1,friend,friend,469.8349341284807,1
P1,friend,friend,481.1720313578105,1
P1,friend,friend,457.5902082319965,1
P1,friend,friend,311.10532492480286,1
P1,friend,friend,530.7651892734121,1
P1,friend,friend,327.3081739902722,1
P1,friend,friend,484.20450051402594,1
P1,friend,friend,536.7688111131896,1
P1,friend,friend,527.3668350811672,0
P1,friend,friend,431.45987015057494,1
P1,friend,friend,457.45383129160314,1
P1,friend,friend,557.0163459935414,1
P1,friend,friend,425.3731672558506,1
P1,friend,friend,436.6236759617052,1
P1,friend,friend,399.1419284441023,1
P1,friend,friend,512.8986547776201,1
P1,friend,friend,521.6378150447601,1
P1,friend,friend,450.6276913267949,1
P1,friend,friend,436.402535112043,1
P1,friend,friend,497.450008089658,1
P1,friend,friend,467.5204313126413,1
P1,friend,friend,556.147034398538,1
P1,friend,friend,565.0203354656376,1
P1,friend,friend,477.99702514239027,0
P1,friend,friend,606.4132017670225,1
P1,friend,friend,427.37062139734877,1
P1,friend,friend,376.1862276465905,1
P1,friend,friend,512.3549681681212,1
P1,friend,friend,542.9988403233679,0
P1,friend,friend,421.85072580252364,1
P1,friend,friend,416.27929784964886,1
P1,friend,friend,570.6472587224572,1
P1,friend,friend,494.87059244143677,1
P1,friend,friend,394.6295857118622,1
P1,friend,friend,474.6217415143911,0
P1,friend,friend,366.30506472075024,1
P1,friend,friend,504.633522808907,1
P1,friend,friend,432.89778449345823,1
P1,friend,friend,425.25136092602105,0
P1,friend,friend,466.99372480424194,1
P1,friend,friend,397.7398626663838,1
P1,friend,friend,354.7691238346067,1
P1,friend,friend,480.6418695997668,1
P1,friend,friend,150.0,1
P1,friend,friend,355.4547757660405,1
P1,friend,friend,491.5824525953757,1
P1,friend,friend,317.83555632048717,1
P1,friend,friend,403.28950992791414,1
P1,friend,friend,460.5273594713775,1
P1,friend,friend,471.30771384273913,1
P1,friend,friend,651.766358490295,1
P1,friend,friend,432.6881453147604,1
P1,friend,friend,455.48646573512866,1
P1,friend,friend,396.2960085185142,1
P1,friend,friend,470.1432448638336,1
P1,friend,friend,423.59763257076406,1
P1,friend,friend,469.05526972102416,1
P1,friend,friend,557.0679353170302,0
P1,friend,friend,512.7339815604594,1
P1,friend,friend,417.38153587701447,1
P1,friend,friend,438.93567075902763,1
P1,friend,friend,466.6276290920867,1
P1,friend,friend,402.94932846856625,1
P1,friend,friend,467.22752742605957,1
P1,friend,friend,352.3676097923275,1
P1,friend,friend,392.3269759693431,1
P1,friend,friend,466.4843610136687,1
P1,friend,friend,429.44895053794403,1
P1,friend,friend,541.705342166375,1
P1,equal,self,490.34584932176153,1
P1,equal,self,527.369819072696,0
P1,equal,self,441.46810371434174,1
P1,equal,self,472.8384249329373,0
P1,equal,self,482.0230608054098,0
P1,equal,self,407.96361485529,1
P1,equal,self,476.487999476405,1
P1,equal,self,426.0301595012101,1
P1,equal,self,515.4666156385426,1
P1,equal,self,378.9733539177953,1
P1,equal,self,442.5229114197979,1
P1,equal,self,535.3005907290053,1
P1,equal,self,508.6675502322663,1
P1,equal,self,493.356546326508,0
P1,equal,self,514.8211003737993,0
P1,equal,self,511.9633974474273,1
P1,equal,self,481.3301258849697,1
P1,equal,self,503.5731383373625,1
P1,equal,self,432.95870675161586,0
P1,equal,self,516.0781256747035,0
P1,equal,self,501.12432883311925,1
P1,equal,self,455.76545070911493,1
P1,equal,self,410.8184290584777,1
P1,equal,self,527.6313459067626,1
P1,equal,self,484.41870145913714,1
P1,equal,self,567.563033666079,1
P1,equal,self,416.86553629498474,0
P1,equal,self,406.80298430136554,1
P1,equal,self,481.8885694777706,1
P1,equal,self,402.92701415788827,1
P1,equal,self,452.314535162972,1
P1,equal,self,390.06607264191024,1
P1,equal,self,459.6585711067207,1
P1,equal,self,454.3732631496638,1
P1,equal,self,508.58040938181415,1
P1,equal,self,440.28629084097736,1
P1,equal,self,486.7636621341322,1
P1,equal,self,442.71859658699833,1
P1,equal,self,432.4397942334593,1
P1,equal,self,384.65157604043407,0
P1,equal,self,417.54156407111486,1
P1,equal,self,473.4415960643579,0
P1,equal,self,352.9711632797536,1
P1,equal,self,399.3027555819136,1
P1,equal,self,573.3282599037404,1
P1,equal,self,525.1738098897015,1
P1,equal,self,393.35512060047955,1
P1,equal,self,523.4570854513969,1
P1,equal,self,458.77810129695047,1
P1,equal,self,443.34536327626813,1
P1,equal,self,474.7977636632265,1
P1,equal,self,516.3899357427515,1
P1,equal,self,531.9487345452573,1
P1,equal,self,384.05212550571457,1
P1,equal,self,498.0691244115595,1
P1,equal,self,454.7100502224022,0
P1,equal,self,419.73852505107413,1
P1,equal,self,393.84227901285425,1
P1,equal,self,622.4046617756217,0
P1,equal,self,480.6795385098491,1
P1,equal,self,494.87852999152506,1
P1,equal,self,397.51645865502303,1
P1,equal,self,535.7387111155854,1
P1,equal,self,449.8465614378823,1
P1,equal,self,455.73638341834135,1
P1,equal,self,426.1224927503021,0
P1,equal,self,388.3548348043028,0
P1,equal,self,435.34950576041155,0
P1,equal,self,538.2410488124914,0
P1,equal,self,438.92871500085886,1
P1,equal,self,472.87879015284966,1
P1,equal,self,360.17246512208055,1
P1,equal,self,538.8627642975946,1
P1,equal,self,577.1595699526463,1
P1,equal,self,399.452876937479,1
P1,equal,self,437.55775230782905,1
P1,equal,self,488.2563642890503,1
P1,equal,self,475.9711932949914,1
P1,equal,self,506.69114924873986,1
P1,equal,self,449.4211316194172,1
P1,equal,self,368.3061983879347,0
P1,equal,self,466.0245020273425,1
P1,equal,self,502.37697464091264,1
P1,equal,self,520.9086498316594,1
P1,equal,self,490.1030046924126,1
P1,equal,self,396.99204700779296,1
P1,equal,self,426.8101256418179,1
P1,equal,self,477.5744196034277,1
P1,equal,self,552.162555708031,1
P1,equal,self,458.75350141440555,1
P1,equal,self,402.35403560175337,1
P1,equal,self,446.5729415972789,0
P1,equal,self,361.7378478166835,0
P1,equal,self,532.021602097187,1
P1,equal,self,336.3421249417511,1
P1,equal,self,441.2560071007825,1
P1,equal,self,479.3837699694358,1
P1,equal,self,444.96726337098397,1
P1,equal,self,537.576889075415,1
P1,equal,self,434.1057588508965,1
P1,equal,self,583.6748901292084,1
P1,equal,self,402.1226896724532,0
P1,equal,self,517.1076049451163,0
P1,equal,self,500.530999927537,1
P1,equal,self,493.8923583460359,1
P1,equal,self,417.55873028197857,0
P1,equal,self,493.94944756733224,1
P1,equal,self,461.2391393699937,0
P1,equal,self,453.70745257796193,0
P1,equal,self,373.49825588469116,0
P1,equal,self,380.25849660752846,1
P1,equal,self,378.2336811905657,1
P1,equal,friend,564.5798703767439,1
P1,equal,friend,400.5996576698319,1
P1,equal,friend,427.1455907183316,1
P1,equal,friend,524.3992368799609,1
P1,equal,friend,439.53517558349307,1
P1,equal,friend,534.4188566156428,1
P1,equal,friend,371.22380797029325,1
P1,equal,friend,443.33436453954994,1
P1,equal,friend,469.0166683493293,1
P1,equal,friend,497.31789614598324,1
P1,equal,friend,487.2405490345035,1
P1,equal,friend,396.34714626643677,1
P1,equal,friend,381.9533987751806,0
P1,equal,friend,537.6074752861559,1
P1,equal,friend,453.18442688203885,1
P1,equal,friend,396.0201312547547,1
P1,equal,friend,498.47748882698966,1
P1,equal,friend,483.6964878886632,1
P1,equal,friend,516.9494050503708,1
P1,equal,friend,521.1293515992743,1
P1,equal,friend,451.39362710360285,1
P1,equal,friend,368.80450116641157,0
P1,equal,friend,651.7074313176843,1
P1,equal,friend,379.24047592850155,1
P1,equal,friend,473.3844392350266,1
P1,equal,friend,533.8081550667882,1
P1,equal,friend,418.5852131863701,1
P1,equal,friend,475.08394321320026,1
P1,equal,friend,635.7139046782537,0
P1,equal,friend,577.6287271027732,1
P1,equal,friend,635.9776473583267,1
P1,equal,friend,456.2230343643995,1
P1,equal,friend,367.7739973152812,1
P1,equal,friend,521.3801487795059,1
P1,equal,friend,299.017664600642,1
P1,equal,friend,596.5998752857752,1
P1,equal,friend,344.099548023027,1
P1,equal,friend,396.89744882339966,1
P1,equal,friend,448.0830246437499,1
P1,equal,friend,539.0132183353711,0
P1,equal,friend,593.499683491519,1
P1,equal,friend,403.1704061459445,1
P1,equal,friend,361.93514719421495,1
P1,equal,friend,524.4879520773827,1
P1,equal,friend,407.2445695913975,1
P1,equal,friend,371.64539423960935,1
P1,equal,friend,528.4531446293236,1
P1,equal,friend,438.59623201409704,1
P1,equal,friend,463.7158125260775,1
P1,equal,friend,462.5341072675345,1
P1,equal,friend,388.99647034114105,1
P1,equal,friend,441.1016594967729,1
P1,equal,friend,469.7862965147351,1
P1,equal,friend,482.10836981444066,1
P1,equal,friend,508.0210849206697,1
P1,equal,friend,527.4573250296775,1
P1,equal,friend,354.7399718683232,1
P1,equal,friend,571.4033051997764,0
P1,equal,friend,405.0540674663948,1
P1,equal,friend,499.1515985704879,1
P1,equal,friend,442.9163956241169,1
P1,equal,friend,539.1313652965687,1
P1,equal,friend,452.62678837723837,0
P1,equal,friend,498.79417066992204,1
P1,equal,friend,567.615770761587,1
P1,equal,friend,517.1214164780671,1
P1,equal,friend,515.7295239887261,0
P1,equal,friend,331.1363492727586,1
P1,equal,friend,602.2614222132322,0
P1,equal,friend,624.1321863015786,0
P1,equal,friend,379.2693287291428,1
P1,equal,friend,430.99195249178484,1
P1,equal,friend,500.0120443581926,1
P1,equal,friend,621.2672658748585,0
P1,equal,friend,454.6839317617758,1
P1,equal,friend,464.95216036436943,1
P1,equal,friend,410.0380283802905,1
P1,equal,friend,438.3537678647477,1
P1,equal,friend,378.09424057868034,1
P1,equal,friend,460.9621179858863,1
P1,equal,friend,485.5654417103789,1
P1,equal,friend,446.2920115359217,1
P1,equal,friend,501.6023326189757,1
P1,equal,friend,456.7316752625195,0
P1,equal,friend,490.86530790069867,1
P1,equal,friend,437.53502147429043,1
P1,equal,friend,498.5416447676858,0
P1,equal,friend,359.51194608837767,1
P1,equal,friend,502.55997535444783,1
P1,equal,friend,385.6989870308091,1
P1,equal,friend,513.7684249542181,0
P1,equal,friend,454.7565793536568,1
P1,equal,friend,423.3999827458595,1
P1,equal,friend,285.7887258122039,1
P1,equal,friend,446.8256007000197,0
P1,equal,friend,496.23389974229116,1
P1,equal,friend,440.9812005342541,1
P1,equal,friend,579.6735142696957,1
P1,equal,friend,407.4881731933264,1
P1,equal,friend,366.0985014789384,0
P1,equal,friend,450.7961676813206,1
P1,equal,friend,281.71159084448874,1
P1,equal,friend,584.182748012584,1
P1,equal,friend,498.10588151306524,0
P1,equal,friend,465.12094079594516,1
P1,equal,friend,390.46468249174416,1
P1,equal,friend,361.496472768648,1
P1,equal,friend,441.00287848247746,1
P1,equal,friend,448.94058787704824,1
P1,equal,friend,595.1139867704615,1
P1,equal,friend,425.32560886081075,1
P1,equal,friend,500.69669398619186,1
P2,self,self,334.297827426112,0
P2,self,self,535.604063733467,0
P2,self,self,495.74764539459517,1
P2,self,self,430.9160490919383,1
P2,self,self,469.4749052698139,0
P2,self,self,372.24731266980115,1
P2,self,self,398.086395038192,1
P2,self,self,476.5316935861962,1
P2,self,self,522.9483171457987,1
P2,self,self,466.3620523048735,1
P2,self,self,551.1043047194164,1
P2,self,self,566.7340563151562,1
P2,self,self,483.4057117822301,1
P2,self,self,509.809842551668,1
P2,self,self,573.3296834240352,1
P2,self,self,431.5037663788828,1
P2,self,self,488.44014447059703,0
P2,self,self,474.9090972355266,1
P2,self,self,314.43715347678267,1
P2,self,self,484.83914986782287,1
P2,self,self,511.2144604768952,1
P2,self,self,475.76752520915505,1
P2,self,self,430.18189967536824,0
P2,self,self,425.93944294249684,0
P2,self,self,599.1720092364756,1
P2,self,self,435.9707782405203,1
P2,self,self,428.8785479744198,1
P2,self,self,450.8215739813805,1
P2,self,self,434.3846086041345,1
P2,self,self,325.26604224853867,1
P2,self,self,482.27580094617633,1
P2,self,self,391.5059895299577,1
P2,self,self,468.6503702274818,0
P2,self,self,443.4862660109846,1
P2,self,self,465.0720482476552,1
P2,self,self,448.7684838737285,1
P2,self,self,448.7530903033088,0
P2,self,self,509.1948271189469,0
P2,self,self,462.4699476531194,1
P2,self,self,420.4481969841098,1
P2,self,self,517.5968389188199,1
P2,self,self,431.93756923895927,1
P2,self,self,311.7444212621763,1
P2,self,self,460.9677677747739,0
P2,self,self,311.9318415798804,1
P2,self,self,460.31375015146523,1
P2,self,self,359.9018454308767,1
P2,self,self,417.9702003921668,1
P2,self,self,429.60546559493787,1
P2,self,self,439.8432873250484,0
P2,self,self,392.6022235871257,1
P2,self,self,500.41094656284025,1
P2,self,self,408.4358405977148,1
P2,self,self,449.68989124266153,1
P2,self,self,592.9003319375324,1
P2,self,self,455.6504888416725,1
P2,self,self,272.6707726199378,1
P2,self,self,546.6163358331393,1
P2,self,self,548.455659963485,1
P2,self,self,496.3477723452434,1
P2,self,self,445.52430643247493,1
P2,self,self,515.0615603561589,1
P2,self,self,349.50394669629566,1
P2,self,self,440.36069524694705,1
P2,self,self,400.39995797400076,1
P2,self,self,537.4157424218525,1
P2,self,self,372.1521337271084,1
P2,self,self,526.2979876496383,1
P2,self,self,515.7021320233123,1
P2,self,self,486.85697318224,0
P2,self,self,542.5650069084726,1
P2,self,self,395.40164839440786,1
P2,self,self,387.75050946092153,1
P2,self,self,418.73456974335477,0
P2,self,self,521.138868671321,1
P2,self,self,428.44493144447404,1
P2,self,self,432.1495745573297,0
P2,self,self,464.60036298144865,1
P2,self,self,314.6500561254942,1
P2,self,self,419.4994737923354,1
P2,self,self,375.5005186912323,1
P2,self,self,490.3552918633525,1
P2,self,self,364.5464907225442,1
P2,self,self,488.3784965793731,1
P2,self,self,312.65019129197344,1
P2,self,self,521.9668728332614,0
P2,self,self,326.9122288739991,1
P2,self,self,415.6504740421402,1
P2,self,self,489.8136218192529,1
P2,self,self,316.1214003733689,1
P2,self,self,510.2882236839067,0
P2,self,self,398.5104606731951,1
P2,self,self,502.34711775413354,1
P2,self,self,443.89325686258013,1
P2,self,self,466.3278971202966,1
P2,self,self,213.13523673570583,1
P2,self,self,394.8968100547012,1
P2,self,self,570.8246141074623,1
P2,self,self,526.3290680078522,0
P2,self,self,471.348450184028,1
P2,self,self,520.4241959360243,1
P2,self,self,361.81199294957855,1
P2,self,self,491.69873543221587,1
P2,self,self,517.2048914450348,1
P2,self,self,515.8317449584084,1
P2,self,self,433.0071849027278,1
