participant,expectancy,owner,rt,accuracy
P1,self,self,424.84257594546074,1
P1,self,self,446.0942040789461,1
P1,self,self,484.3629437479915,1
P1,self,self,303.24616860690764,0
P1,self,self,392.9718442012604,1
P1,self,self,400.13711326248324,1
P1,self,self,432.960941507879,1
P1,self,self,428.1522449197838,1
P1,self,self,438.16269092321215,1
P1,self,self,495.0115943311598,1
P1,self,self,546.2056502716031,1
P1,self,self,458.94830500457994,1
P1,self,self,415.77703880462525,1
P1,self,self,507.4676745094564,1
P1,self,self,337.3468118841889,1
P1,self,self,468.8622210317437,1
P1,self,self,363.1938326034655,1
P1,self,self,403.3554281335864,1
P1,self,self,534.2202076423821,0
P1,self,self,536.4600328511491,1
P1,self,self,416.47769408636043,1
P1,self,self,453.7721969401593,1
P1,self,self,494.1382261308344,1
P1,self,self,548.2206778079387,1
P1,self,self,477.3628392404443,1
P1,self,self,213.35105888585812,1
P1,self,self,503.94369023662034,0
P1,self,self,373.51660414119937,1
P1,self,self,481.46995282434636,1
P1,self,self,340.4771690285827,1
P1,self,self,488.4414946952156,1
P1,self,self,431.9034153738015,1
P1,self,self,447.32970906930194,1
P1,self,self,547.1761172576641,0
P1,self,self,338.62867614731226,0
P1,self,self,373.63544235863026,1
P1,self,self,390.5714713871604,1
P1,self,self,392.4685080314051,1
P1,self,self,488.5401137842824,1
P1,self,self,397.44332910881707,0
P1,self,self,561.3743022644566,1
P1,self,self,407.01149393920855,1
P1,self,self,477.62710537054244,1
P1,self,self,472.73134751020376,1
P1,self,self,413.46856435678455,0
P1,self,self,522.4706373503767,1
P1,self,self,423.7708245487351,1
P1,self,self,462.5176468984613,1
P1,self,self,464.14862429014363,1
P1,self,self,530.3289263956785,1
P1,self,self,532.4307197111416,1
P1,self,self,446.8046644150366,1
P1,self,self,368.98361286515615,1
P1,self,self,578.8458013433159,1
P1,self,self,558.413153116777,1
P1,self,self,435.978004982135,1
P1,self,self,441.0624346850776,0
P1,self,self,528.9827366291498,0
P1,self,self,477.80088934053447,1
P1,self,self,482.8048953065891,1
P1,self,self,404.8512861330639,1
P1,self,self,346.6111614311168,0
P1,self,self,312.70911631361685,1
P1,self,self,555.1954844608813,1
P1,self,self,422.0970437612672,1
P1,self,self,537.2377623130037,1
P1,self,self,482.47621659678487,0
P1,self,self,384.30151010395195,1
P1,self,self,407.72406700555285,1
P1,self,self,355.61614092875385,1
P1,self,self,512.4955861370981,1
P1,self,self,455.8537353368212,1
P1,self,self,610.1551847759982,1
P1,self,self,526.3209925238517,0
P1,self,self,393.59633537140047,0
P1,self,self,450.9786558071449,1
P1,self,self,393.6155574912808,1
P1,self,self,465.57451662831073,1
P1,self,self,422.6067430230911,1
P1,self,self,383.5966898388151,1
P1,self,self,422.1324284189023,0
P1,self,self,451.51973005124273,1
P1,self,self,465.5189179224727,1
P1,self,self,473.543875494817,0
P1,self,self,412.7892189951653,1
P1,self,self,473.1314610516663,1
P1,self,self,400.09538888745755,1
P1,self,self,515.3874900497049,1
P1,self,self,255.27547202121607,1
P1,self,self,466.90828401491234,1
P1,self,self,571.6989608612105,0
P1,self,self,388.92642029988997,1
P1,self,self,517.4681314131491,1
P1,self,self,514.1398977033077,1
P1,self,self,467.3332364387298,1
P1,self,self,409.4121927593626,1
P1,self,self,493.9410890745082,1
P1,self,self,501.76263600812973,1
P1,self,self,555.0611170965117,1
P1,self,self,413.1429362162929,1
P1,self,self,329.48159955349433,1
P1,self,self,523.942723428828,1
P1,self,self,264.3151995546443,1
P1,self,self,535.0592956325152,1
P1,self,self,453.94406173545235,1
P1,self,friend,528.8287268269466,1
P1,self,friend,489.1707536296002,1
P1,self,friend,495.81009283441915,1
P1,self,friend,452.96660346720745,1
P1,self,friend,479.8218064308842,1
P1,self,friend,519.8763685557708,1
P1,self,friend,498.7965679242344,1
P1,self,friend,598.7334346041413,1
P1,self,friend,405.38810918248817,1
P1,self,friend,452.80838418825147,1
P1,self,friend,434.96148285014266,1
P1,self,friend,472.5698893202726,0
P1,self,friend,526.1521728717419,0
P1,self,friend,597.2239422429757,1
P1,self,friend,440.0593541819966,1
P1,self,friend,413.7631421057638,1
P1,self,friend,372.93003517472107,1
P1,self,friend,404.7547640890559,1
P1,self,friend,617.0807709750557,1
P1,self,friend,552.0699323232618,1
P1,self,friend,656.9996025181636,0
P1,self,friend,521.8107522310739,1
P1,self,friend,568.7991777916209,1
P1,self,friend,465.99585026993645,1
P1,self,friend,492.65031019078396,1
P1,self,friend,360.5494705858021,1
P1,self,friend,519.5718122913363,0
P1,self,friend,376.3948045461128,1
P1,self,friend,600.6476584728944,0
P1,self,friend,490.88482943436594,1
P1,self,friend,459.8197374903513,1
P1,self,friend,420.6426419796873,1
P1,self,friend,316.95508698086803,1
P1,self,friend,405.96702831083377,1
P1,self,friend,396.5392039070176,1
P1,self,friend,353.2982854082756,1
P1,self,friend,586.5316416529247,1
P1,self,friend,337.0723600908708,1
P1,self,friend,437.4458550670637,1
P1,self,friend,581.5097337266618,0
P1,self,friend,502.3132206761793,1
P1,self,friend,428.14104189529115,1
P1,self,friend,334.1705979537153,0
P1,self,friend,536.3815369582741,1
P1,self,friend,512.9486507762394,1
P1,self,friend,428.1453372075665,1
P1,self,friend,462.3936507608093,1
P1,self,friend,449.330548684072,1
P1,self,friend,509.916719483378,1
P1,self,friend,378.6403841861451,1
P1,self,friend,325.54060586845446,1
P1,self,friend,396.4160404814228,1
P1,self,friend,490.9317735732808,1
P1,self,friend,400.87554894606444,1
P1,self,friend,608.9994026130024,1
P1,self,friend,438.2525815174579,1
P1,friend,self,497.66577417320264,1
P1,friend,self,505.1328948668963,1
P1,friend,self,490.0402927999015,1
P1,friend,self,499.64573859789056,0
P1,friend,self,499.5256818935004,1
P1,friend,self,490.34992594452797,1
P1,friend,self,467.43590286600755,1
P1,friend,self,454.21781538096684,1
P1,friend,self,531.8262762267641,1
P1,friend,self,474.6078162604852,1
P1,friend,self,315.8195670570542,1
P1,friend,self,462.0098992202299,0
P1,friend,self,522.9223097620213,1
P1,friend,self,315.2388847536977,1
P1,friend,self,316.95340348182344,1
P1,friend,self,489.68373062935876,1
P1,friend,self,485.84537806844634,1
P1,friend,self,419.6307656310015,1
P1,friend,self,602.7703616265435,1
P1,friend,self,534.1915493201252,0
P1,friend,self,448.42560504629586,1
P1,friend,self,596.4298378343548,0
P1,friend,self,356.6493150473335,1
P1,friend,self,410.7797017251144,1
P1,friend,self,527.1779072073734,1
P1,friend,self,450.3792411986945,1
P1,friend,self,435.7566921930714,0
P1,friend,self,508.40308858470746,1
P1,friend,self,391.5216093635961,1
P1,friend,self,567.5965397605509,0
P1,friend,self,468.95882596117883,0
P1,friend,self,539.0474658660498,1
P1,friend,self,431.9575209858517,1
P1,friend,self,462.6590723197334,1
P1,friend,self,263.08890439566767,0
P1,friend,self,516.7638997163928,1
P1,friend,self,408.91060236629556,1
P1,friend,self,557.7456931127771,1
P1,friend,self,513.9380937143276,1
P1,friend,self,414.98721937862615,1
P1,friend,self,506.0183726538983,1
P1,friend,self,434.6663587579724,0
P1,friend,self,513.2421776219356,1
P1,friend,self,536.9021174224572,1
P1,friend,self,439.96946474584877,1
P1,friend,self,434.39427112324074,1
P1,friend,self,494.2713058828785,0
P1,friend,self,561.1651836986712,1
P1,friend,self,366.7471078781414,1
P1,friend,self,571.1077201860587,1
P1,friend,self,335.74491868263186,1
P1,friend,self,489.34799221924777,1
P1,friend,self,557.5979120901311,0
P1,friend,self,666.7466287171233,1
P1,friend,self,498.85401641643676,1
P1,friend,self,466.13003791114903,0
P1,friend,friend,482.2587730900772,1
P1,friend,friend,449.9525637086277,1
P1,friend,friend,476.4080091261769,1
P1,friend,friend,468.77342778885975,1
P1,friend,friend,407.57521189283784,1
P1,friend,friend,451.295861235331,1
P1,friend,friend,416.02722985435975,1
P1,friend,friend,395.1294971546677,1
P1,friend,friend,374.2715887000996,1
P1,friend,friend,318.2328063167726,0
P1,friend,friend,366.0771047546191,0
P1,friend,friend,307.64296806049487,1
P1,friend,friend,499.34008379385375,0
P1,friend,friend,551.9831534675925,1
P1,friend,friend,554.5898439102317,1
P1,friend,friend,411.1049814624567,0
P1,friend,friend,419.2526223650418,1
P1,friend,friend,309.1504343245615,1
P1,friend,friend,436.52923411119735,0
P1,friend,friend,547.7201731904084,0
P1,friend,friend,192.8811571249168,1
P1,friend,friend,448.11594403837336,1
P1,friend,friend,566.5680692526731,1
P1,friend,friend,452.3677034940785,1
P1,friend,friend,527.419111553736,1
P1,friend,friend,459.9415663694047,1
P1,friend,friend,533.2817773059047,1
P1,friend,friend,601.0756898694547,1
P1,friend,friend,386.68299418844117,1
P1,friend,friend,547.0683683543247,1
P1,friend,friend,336.6513053014197,0
P1,friend,friend,637.2732005595462,1
P1,friend,friend,506.6394928111333,0
P1,friend,friend,463.76872217884306,0
P1,friend,friend,437.7628920128573,1
P1,friend,friend,402.9110424235808,1
P1,friend,friend,548.3894815019688,0
P1,friend,friend,449.47618141641897,0
P1,friend,friend,472.85645088849077,1
P1,friend,friend,362.33084368383635,1
P1,friend,friend,460.13381555478054,1
P1,friend,friend,582.1834064902491,1
P1,friend,friend,540.4032237200887,1
P1,friend,friend,378.0903461650085,1
P1,friend,friend,387.80190716219136,1
P1,friend,friend,551.425263272094,1
P1,friend,friend,491.6802569249756,1
P1,friend,friend,379.065266367007,1
P1,friend,friend,491.75818326240125,1
P1,friend,friend,528.0446935034319,0
P1,friend,friend,514.9763892654014,1
P1,friend,friend,488.8176323816431,1
P1,friend,friend,434.43293148320254,1
P1,friend,friend,413.28146158081563,1
P1,friend,friend,648.8019104299518,1
P1,friend,friend,492.4350477407713,1
P1,friend,friend,558.8834762480749,1
P1,friend,friend,528.8761313696489,1
P1,friend,friend,434.1263027922708,1
P1,friend,friend,549.5375801132922,1
P1,friend,friend,479.2115948003184,1
P1,friend,friend,495.52659971022683,1
P1,friend,friend,419.78167992607587,0
P1,friend,friend,375.3962535866074,1
P1,friend,friend,473.4459162985598,1
P1,friend,friend,542.1856452211133,1
P1,friend,friend,513.3982721392578,1
P1,friend,friend,436.0968974190432,0
P1,friend,friend,496.3505645596256,1
P1,friend,friend,356.58417151502596,1
P1,friend,friend,622.5365232291471,1
P1,friend,friend,411.438303786638,1
P1,friend,friend,486.5025292953062,1
P1,friend,friend,462.5255377397294,1
P1,friend,friend,612.2440211331193,1
P1,friend,friend,631.3905501307775,1
P1,friend,friend,620.5876961336394,1
P1,friend,friend,300.8849438161511,1
P1,friend,friend,609.7097353816054,1
P1,friend,friend,428.73676357055155,1
P1,friend,friend,456.4931909625271,0
P1,friend,friend,480.24977630464736,1
P1,friend,friend,437.87808153599724,1
P1,friend,friend,486.7814920037728,1
P1,friend,friend,303.34944547886846,0
P1,friend,friend,390.1535966640654,1
P1,friend,friend,472.88440187915677,1
P1,friend,friend,537.6312114678685,1
P1,friend,friend,539.5335755015124,1
P1,friend,friend,541.4205059258841,1
P1,friend,friend,430.92403790519745,1
P1,friend,friend,442.92670651607955,0
P1,friend,friend,414.84643306942075,1
P1,friend,friend,506.7647278269846,1
P1,friend,friend,583.3387190174956,1
P1,friend,friend,648.9641525058345,1
P1,friend,friend,422.85170295791994,1
P1,friend,friend,452.1135266786937,1
P1,friend,friend,537.3328188999495,1
P1,friend,friend,423.11386378972435,0
P1,friend,friend,400.4049372709022,1
P1,friend,friend,453.84518212166574,1
P1,friend,friend,602.0361473267345,1
P1,friend,friend,493.97351038067967,0
P1,friend,friend,534.3535981538492,1
P1,friend,friend,485.36760386387994,1
P1,friend,friend,459.9995423985206,1
P1,friend,friend,637.7004311253595,1
P1,friend,friend,540.6937322876978,1
P1,friend,friend,383.1273520714115,0
P1,friend,friend,482.76604432942514,1
P1,friend,friend,482.6202879691437,0
P1,friend,friend,433.50937478987146,1
P1,friend,friend,472.3377191285783,1
P1,friend,friend,472.8423100815638,1
P1,friend,friend,601.157419477838,1
P1,friend,friend,535.2589059470724,1
P1,friend,friend,613.3421106733992,0
P1,friend,friend,436.92400289347665,0
P1,friend,friend,667.0176280056838,1
P1,friend,friend,497.066312152229,1
P1,friend,friend,614.9861497097852,1
P1,friend,friend,347.3623306707179,0
P1,friend,friend,552.8309776325931,1
P1,friend,friend,368.27750632147234,1
P1,friend,friend,520.989837967604,1
P1,friend,friend,481.4621267262631,1
P1,friend,friend,420.1596564396497,1
P1,friend,friend,572.5743998451081,1
P1,friend,friend,510.41826988797794,1
P1,friend,friend,546.4645517152962,1
P1,friend,friend,470.60463905226317,1
P1,friend,friend,519.4331800423097,1
P1,friend,friend,452.29315365855325,1
P1,friend,friend,443.6846323509876,1
P1,friend,friend,497.3252300141572,0
P1,friend,friend,518.807889937051,1
P1,friend,friend,532.6101769588846,1
P1,friend,friend,567.3792929614781,1
P1,friend,friend,526.6748492836425,1
P1,friend,friend,523.8807018833568,1
P1,friend,friend,391.4818710574111,0
P1,friend,friend,561.4576533061364,0
P1,friend,friend,546.5410405636192,1
P1,friend,friend,359.4752614550527,1
P1,friend,friend,590.8783182508585,1
P1,friend,friend,498.33220033606244,1
P1,friend,friend,610.4662475513994,0
P1,friend,friend,526.8432649492063,1
P1,friend,friend,531.2578003319389,0
P1,friend,friend,418.2569121069905,1
P1,friend,friend,436.66893592822936,0
P1,friend,friend,536.9426350327901,1
P1,friend,friend,576.5625558132797,1
P1,friend,friend,535.0523363004904,1
P1,friend,friend,443.6814920846281,1
P1,friend,friend,422.27140239622327,1
P1,friend,friend,456.62892998222105,1
P1,friend,friend,328.964486561052,1
P1,friend,friend,489.20537637552746,1
P1,friend,friend,384.1421505488676,1
P1,friend,friend,445.40429587121463,1
P1,friend,friend,483.5251885695097,1
P1,friend,friend,546.4373429683639,1
P1,friend,friend,592.1160635588375,1
P1,friend,friend,440.3763281761344,0
P1,friend,friend,411.0599203601236,1
P1,friend,friend,419.69657051919637,0
P1,equal,self,569.3442267431865,1
P1,equal,self,518.236702772351,1
P1,equal,self,420.034711816219,0
P1,equal,self,393.34246948809187,0
P1,equal,self,435.4789666525829,0
P1,equal,self,376.5123610495957,1
P1,equal,self,519.6949442369656,0
P1,equal,self,374.35112726092717,1
P1,equal,self,340.818454819802,1
P1,equal,self,334.481039149735,1
P1,equal,self,441.68015102128385,1
P1,equal,self,480.12324832321383,1
P1,equal,self,382.43030359849524,1
P1,equal,self,454.0626491577459,1
P1,equal,self,460.27671310351434,1
P1,equal,self,558.4069934278632,1
P1,equal,self,438.91818366375634,1
P1,equal,self,542.0516020253232,1
P1,equal,self,597.1360387254086,0
P1,equal,self,441.9088707860532,1
P1,equal,self,338.0389408788021,1
P1,equal,self,447.95882231287715,1
P1,equal,self,470.9469629604221,1
P1,equal,self,435.61234235103683,1
P1,equal,self,513.2358660400328,1
P1,equal,self,407.8695668319833,1
P1,equal,self,561.3820267655207,0
P1,equal,self,430.4318426325134,1
P1,equal,self,405.2998747552064,1
P1,equal,self,460.1366945411803,1
P1,equal,self,554.3205333797027,1
P1,equal,self,446.4183264946116,1
P1,equal,self,414.8033039358585,1
P1,equal,self,444.66005467989226,0
P1,equal,self,445.6573258479354,1
P1,equal,self,408.44829141061206,1
P1,equal,self,508.2253710856137,1
P1,equal,self,433.5433439414448,0
P1,equal,self,532.136553784939,1
P1,equal,self,332.0052405154286,1
P1,equal,self,490.7241370198121,1
P1,equal,self,454.5029364712769,1
P1,equal,self,535.7454451750273,1
P1,equal,self,552.1758585225587,1
P1,equal,self,465.0587808970152,1
P1,equal,self,424.5526679623254,1
P1,equal,self,531.1601660334842,1
P1,equal,self,425.36131699953035,1
P1,equal,self,508.43446618722584,1
P1,equal,self,457.89896944611877,1
P1,equal,self,347.2010258276804,1
P1,equal,self,493.9389691386872,1
P1,equal,self,444.57255944795685,1
P1,equal,self,499.6747963746539,0
P1,equal,self,649.9847166178632,0
P1,equal,self,369.1431835079917,0
P1,equal,self,453.56379771299066,1
P1,equal,self,620.4636774387182,0
P1,equal,self,410.24825255149824,1
P1,equal,self,492.7052261009694,1
P1,equal,self,481.9789720887872,1
P1,equal,self,343.8034645499571,1
P1,equal,self,436.5644869475077,1
P1,equal,self,631.6871315560345,1
P1,equal,self,531.9598878450624,1
P1,equal,self,497.5782654188047,1
P1,equal,self,450.3581908168396,1
P1,equal,self,652.7658958843065,1
P1,equal,self,545.1006345008188,1
P1,equal,self,442.93569746067453,1
P1,equal,self,254.2195868824159,1
P1,equal,self,479.7928278047255,1
P1,equal,self,504.40773298781244,1
P1,equal,self,432.92301344960583,0
P1,equal,self,436.35155374963966,0
P1,equal,self,527.9101601171934,1
P1,equal,self,363.11958820480004,1
P1,equal,self,407.85388895836627,1
P1,equal,self,462.2247843927432,1
P1,equal,self,351.52189930701206,1
P1,equal,self,571.9273062440049,0
P1,equal,self,424.95247958994344,1
P1,equal,self,498.5718875578362,1
P1,equal,self,506.6299042804269,1
P1,equal,self,634.5557959254903,1
P1,equal,self,353.0779733690691,1
P1,equal,self,445.37348304998125,1
P1,equal,self,481.4880196476038,1
P1,equal,self,477.8129863191164,1
P1,equal,self,398.981479593014,1
P1,equal,self,433.90293772098244,1
P1,equal,self,374.45847841033736,1
P1,equal,self,521.8338047968524,1
P1,equal,self,430.24800829785073,1
P1,equal,self,383.557078009379,1
P1,equal,self,412.25208034304706,1
P1,equal,self,383.84558491546227,1
P1,equal,self,554.0544114947681,1
P1,equal,self,344.2962706664214,1
P1,equal,self,415.22527451089326,1
P1,equal,self,324.75123839526606,1
P1,equal,self,437.4718245613124,0
P1,equal,self,401.78732199331137,1
P1,equal,self,517.4063015187483,1
P1,equal,self,528.439830713075,1
P1,equal,self,461.6086866781174,1
P1,equal,self,391.9119184925827,1
P1,equal,self,357.2636694906863,1
P1,equal,self,481.53376129285283,0
P1,equal,self,486.44973613140786,0
P1,equal,self,673.0347390929282,1
P1,equal,self,348.59167381364756,1
P1,equal,friend,539.9774611026435,1
P1,equal,friend,556.6114001085843,0
P1,equal,friend,474.04292200887244,1
P1,equal,friend,466.44590533416317,1
P1,equal,friend,472.19982828695316,1
P1,equal,friend,579.3120151478149,1
P1,equal,friend,541.4595558523702,1
P1,equal,friend,557.9132541378079,0
P1,equal,friend,526.113977696586,1
P1,equal,friend,536.0308800091703,0
P1,equal,friend,540.5868661856542,1
P1,equal,friend,350.9833764698665,1
P1,equal,friend,461.0980354855239,0
P1,equal,friend,507.9352176365014,1
P1,equal,friend,320.88287504940683,1
P1,equal,friend,441.09916419738516,1
P1,equal,friend,538.0631612366506,1
P1,equal,friend,522.8028967240605,1
P1,equal,friend,265.87360909206313,1
P1,equal,friend,417.3448849824375,0
P1,equal,friend,423.76480540507305,0
P1,equal,friend,507.86374925130065,0
P1,equal,friend,529.2441619373824,1
P1,equal,friend,449.2617003660883,0
P1,equal,friend,475.98543033336085,1
P1,equal,friend,611.7411706106134,0
P1,equal,friend,446.0781707479653,1
P1,equal,friend,531.9470699281758,1
P1,equal,friend,417.7560255628947,1
P1,equal,friend,428.53853113496814,1
P1,equal,friend,393.00593786949105,1
P1,equal,friend,385.8848425436074,1
P1,equal,friend,427.425274993825,1
P1,equal,friend,414.2853457839666,1
P1,equal,friend,508.033027768957,1
P1,equal,friend,537.2573325714035,1
P1,equal,friend,433.37301427388263,1
P1,equal,friend,617.777573599381,1
P1,equal,friend,395.366479284969,0
P1,equal,friend,467.32012568850143,1
P1,equal,friend,513.0916636950701,1
P1,equal,friend,452.40165239723365,1
P1,equal,friend,434.32626309938973,1
P1,equal,friend,368.1386657899289,1
P1,equal,friend,580.3617109896393,1
P1,equal,friend,461.8334143219849,1
P1,equal,friend,411.3071176713294,1
P1,equal,friend,464.22854401395637,0
P1,equal,friend,499.68534185786257,1
P1,equal,friend,525.9316944122312,1
P1,equal,friend,514.3456915571327,0
P1,equal,friend,465.9559879460519,1
P1,equal,friend,504.7832865219188,1
P1,equal,friend,421.24429724965734,1
P1,equal,friend,546.0782274568923,1
P1,equal,friend,490.9699317601115,1
P1,equal,friend,446.97522739206767,1
P1,equal,friend,470.24566612472563,0
P1,equal,friend,464.65540639933926,1
P1,equal,friend,531.114433126156,1
P1,equal,friend,516.841804087101,1
P1,equal,friend,482.41459955090716,1
P1,equal,friend,649.3379796069485,1
P1,equal,friend,539.8423874971669,1
P1,equal,friend,562.7373673005073,1
P1,equal,friend,381.28306843363055,1
P1,equal,friend,364.061584036688,0
P1,equal,friend,388.45464443082864,0
P1,equal,friend,451.28116789659214,1
P1,equal,friend,461.7604524450479,1
P1,equal,friend,653.8865087037093,1
P1,equal,friend,469.5936148182961,1
P1,equal,friend,456.1871723944479,1
P1,equal,friend,636.5784061466757,0
P1,equal,friend,422.3350419993256,0
P1,equal,friend,511.48940319063627,1
P1,equal,friend,395.21960354056466,1
P1,equal,friend,424.2294907758597,0
P1,equal,friend,522.6745781183922,1
P1,equal,friend,464.10606280758066,1
P1,equal,friend,446.3761193864335,1
P1,equal,friend,553.3719373722812,1
P1,equal,friend,302.74072166966573,0
P1,equal,friend,461.7740579447218,1
P1,equal,friend,448.28071651629074,1
P1,equal,friend,518.597000052762,1
P1,equal,friend,440.64066075098697,1
P1,equal,friend,348.76859174474504,0
P1,equal,friend,417.23068267228575,1
P1,equal,friend,595.6541661346762,1
P1,equal,friend,431.59691613821,1
P1,equal,friend,424.3584257553819,1
P1,equal,friend,593.0595543152899,1
P1,equal,friend,411.4523648729904,1
P1,equal,friend,532.9034894456862,1
P1,equal,friend,461.7352812379221,1
P1,equal,friend,384.0306490674183,1
P1,equal,friend,455.43105516972525,1
P1,equal,friend,396.0744799261035,1
P1,equal,friend,412.5388910674429,1
P1,equal,friend,460.4192403294076,0
P1,equal,friend,436.8666808028776,1
P1,equal,friend,500.47451254191344,1
P1,equal,friend,634.9775447006461,1
P1,equal,friend,436.88095203046396,1
P1,equal,friend,502.5456104546711,1
P1,equal,friend,425.8681868757295,1
P1,equal,friend,408.2361336996475,1
P1,equal,friend,504.88027251972113,1
P1,equal,friend,603.4501504009227,0
P1,equal,friend,497.71528890921724,1
P1,equal,friend,449.4666021106597,1
P2,self,self,397.8216512230926,1
P2,self,self,502.33926016788297,1
P2,self,self,453.0085445207637,1
P2,self,self,513.4990416571628,0
P2,self,self,518.8183351015732,1
P2,self,self,385.4033149036062,1
P2,self,self,590.3834818840392,1
P2,self,self,389.5272285140395,1
P2,self,self,446.21149972902197,0
P2,self,self,433.34312404444745,1
P2,self,self,623.0523747867616,1
P2,self,self,450.6047157723575,1
P2,self,self,467.7849013909307,0
P2,self,self,408.4089230657254,1
P2,self,self,480.08723103823104,1
P2,self,self,538.1907720649258,0
P2,self,self,452.6474645921458,1
P2,self,self,485.8559837964738,1
P2,self,self,393.9445318563845,0
P2,self,self,479.1073274557121,1
P2,self,self,523.5594208372752,1
P2,self,self,446.2039649500748,1
P2,self,self,387.3670306675768,1
P2,self,self,483.70170093276727,0
P2,self,self,384.4709127417261,1
P2,self,self,500.7105124761739,1
P2,self,self,480.51152547626043,1
P2,self,self,490.6870746304786,1
P2,self,self,347.4200289578667,1
P2,self,self,419.9682647104897,1
P2,self,self,464.2645549996574,1
P2,self,self,491.58875428871227,1
P2,self,self,508.4179342057271,1
P2,self,self,452.150465889996,1
P2,self,self,460.8699526956557,1
P2,self,self,400.2312704699308,1
P2,self,self,458.61257705641515,1
P2,self,self,443.71301052994284,1
P2,self,self,314.14265425263625,1
P2,self,self,444.7887346221864,1
P2,self,self,492.93534910681905,1
P2,self,self,507.02792218920627,0
P2,self,self,390.5941289259281,0
P2,self,self,321.31998763786913,1
P2,self,self,478.1969913020893,1
P2,self,self,579.1453543441371,1
P2,self,self,524.0368676056394,1
P2,self,self,413.73544067073004,1
P2,self,self,461.06731342871984,1
P2,self,self,441.20944634241994,1
P2,self,self,372.4725522086763,1
P2,self,self,372.423458892508,1
P2,self,self,369.99994855761173,1
P2,self,self,309.34202471193976,0
P2,self,self,425.12751125415673,1
P2,self,self,494.9750466664811,1
P2,self,self,321.20859396654134,1
P2,self,self,534.8444871488275,1
P2,self,self,403.62186136755906,1
P2,self,self,496.41187119606747,1
P2,self,self,462.2821373902022,1
P2,self,self,620.5058664310916,1
P2,self,self,466.632159389668,1
P2,self,self,447.1406809007505,1
P2,self,self,468.85048080271355,1
P2,self,self,458.31105029152747,1
P2,self,self,624.2407899258953,1
P2,self,self,527.9119303041571,1
P2,self,self,472.41957772047937,0
P2,self,self,475.8858074053155,1
P2,self,self,364.8163025730882,0
P2,self,self,374.87365683016117,1
P2,self,self,443.0634550870953,1
P2,self,self,453.2087774614942,1
P2,self,self,375.8707631469214,1
P2,self,self,538.3012895892876,1
P2,self,self,473.0843011539471,1
P2,self,self,517.2907556555073,1
P2,self,self,455.629802800252,1
P2,self,self,360.58966830581954,1
P2,self,self,386.84764853234714,1
P2,self,self,492.7177735319427,0
P2,self,self,434.08233020732234,1
P2,self,self,474.2423582980933,0
P2,self,self,525.8014291959591,1
P2,self,self,491.2020224359001,1
P2,self,self,516.6172646204365,0
P2,self,self,332.3804790093911,1
P2,self,self,469.98413318327573,1
P2,self,self,554.289958609645,1
P2,self,self,470.71694867009427,1
P2,self,self,570.0002714566563,1
P2,self,self,587.8316325016276,1
P2,self,self,433.9353960123337,1
P2,self,self,481.8896502398415,1
P2,self,self,470.5411668426886,1
P2,self,self,485.71655744265297,1
P2,self,self,407.14723789858573,1
P2,self,self,384.4452698630464,1
P2,self,self,578.5937624932278,1
P2,self,self,460.870263045438,1
P2,self,self,401.54321629733903,1
P2,self,self,375.1280706636495,1
P2,self,self,578.9683790554159,1
P2,self,self,445.13427847590594,1
