participant,expectancy,owner,rt,accuracy
P2,self,friend,549.8215390549859,0
P2,self,friend,556.6336088571022,1
P2,self,friend,724.0058840046477,1
P2,self,friend,518.3941097049346,1
P2,self,friend,594.0971908955522,1
P2,self,friend,537.1371172545141,1
P2,self,friend,394.15750426281363,1
P2,self,friend,548.6137374674138,0
P2,self,friend,370.6063746072589,1
P2,self,friend,685.0375999792866,1
P2,self,friend,446.59012871395595,1
P2,self,friend,655.0684988688355,0
P2,self,friend,535.3635302504536,1
P2,self,friend,431.14518157882884,1
P2,self,friend,608.6056975143478,0
P2,self,friend,394.8753942276045,1
P2,self,friend,453.85942747841534,1
P2,self,friend,478.8418744104518,0
P2,self,friend,449.6778666047276,1
P2,self,friend,434.5802163800165,1
P2,self,friend,474.0334147277305,1
P2,self,friend,513.4232897116957,1
P2,self,friend,385.44232591891705,1
P2,self,friend,586.0668826874437,1
P2,self,friend,601.9849031007002,1
P2,self,friend,534.2856957338629,1
P2,self,friend,570.0128486262707,1
P2,self,friend,687.4311058202267,0
P2,self,friend,363.0609627100996,1
P2,self,friend,562.4754763936078,1
P2,self,friend,574.4853403189961,1
P2,self,friend,580.26846279621,0
P2,self,friend,524.9398269144998,0
P2,self,friend,520.1866711383377,1
P2,self,friend,563.1208833453172,1
P2,self,friend,489.94039409929763,0
P2,self,friend,554.4925989273463,1
P2,self,friend,637.4579244204713,1
P2,self,friend,350.4530432360277,1
P2,self,friend,591.9238803409423,1
P2,self,friend,615.4978152000999,1
P2,self,friend,500.45557029021364,0
P2,self,friend,559.4014785057543,1
P2,self,friend,364.65677459818835,1
P2,self,friend,467.6817914177741,1
P2,self,friend,411.1979879713486,1
P2,self,friend,510.86702896021336,1
P2,self,friend,489.26131541415987,1
P2,self,friend,621.3554655783357,1
P2,self,friend,523.762868833056,0
P2,self,friend,435.01836147682064,0
P2,self,friend,680.6453882199812,1
P2,self,friend,542.0777548388431,1
P2,self,friend,534.470315031476,1
P2,self,friend,569.2834007401193,0
P2,self,friend,643.3311424615248,1
P2,self,friend,568.2670769658992,1
P2,self,friend,497.6709368032312,1
P2,self,friend,571.0035237491309,1
P2,self,friend,491.1643237825691,1
P2,self,friend,742.4159141193218,1
P2,self,friend,623.8296374371932,1
P2,self,friend,586.8806947089191,0
P2,self,friend,615.9342197261363,1
P2,self,friend,424.59157860100345,1
P2,self,friend,529.81396370854,1
P2,self,friend,516.229905086765,0
P2,self,friend,600.3085775094589,0
P2,self,friend,480.4619243893213,1
P2,self,friend,585.3739246421685,1
P2,self,friend,717.432481008064,1
P2,self,friend,506.03070172874544,1
P2,self,friend,386.61177103802913,1
P2,self,friend,512.8874760356277,1
P2,self,friend,646.6771599124486,1
P2,self,friend,564.1277877114935,1
P2,self,friend,524.5063400833025,1
P2,self,friend,563.8518053787093,1
P2,self,friend,588.9362509067039,1
P2,self,friend,552.360617803413,1
P2,self,friend,584.6758205178542,1
P2,self,friend,541.3589784583049,1
P2,self,friend,532.1159795102714,1
P2,self,friend,369.434350851075,1
P2,self,friend,388.87829365453916,1
P2,self,friend,599.5496875191333,1
P2,self,friend,390.21570136895616,1
P2,self,friend,599.6933806995228,1
P2,self,friend,541.6985974274285,0
P2,self,friend,499.10333481765656,1
P2,self,friend,520.3077413093806,1
P2,self,friend,598.1038490356591,1
P2,self,friend,418.62098560549856,1
P2,self,friend,523.2576528857818,1
P2,self,friend,472.62469093971725,1
P2,self,friend,605.4282243889505,0
P2,self,friend,696.7475849598671,1
P2,self,friend,481.4769730297401,1
P2,self,friend,499.2747849594114,1
P2,self,friend,480.87574244494493,1
P2,self,friend,525.6666860400887,1
P2,self,friend,511.2410409380201,1
P2,self,friend,552.0350500318626,1
P2,self,friend,607.6684383014066,1
P2,self,friend,468.46525993322075,0
P2,self,friend,464.6322363662142,1
P2,self,friend,494.2221437374253,1
P2,self,friend,670.4975076527512,1
P2,self,friend,386.6549154160901,1
P2,self,friend,336.36768495872633,1
P2,self,friend,505.66916562454577,1
P2,friend,self,557.9331558500489,1
P2,friend,self,397.06300170295935,0
P2,friend,self,476.4420189380566,1
P2,friend,self,695.2671946139596,1
P2,friend,self,457.1788417865914,1
P2,friend,self,634.2394088800772,1
P2,friend,self,459.5334295259165,1
P2,friend,self,613.7489358849548,1
P2,friend,self,579.9725940862253,1
P2,friend,self,540.4036335531752,0
P2,friend,self,446.13269285285554,1
P2,friend,self,462.20987515111915,0
P2,friend,self,534.8614194010811,1
P2,friend,self,471.67800609834853,1
P2,friend,self,499.84639065470503,1
P2,friend,self,323.2003115439938,1
P2,friend,self,460.9959326159383,1
P2,friend,self,350.8402507691745,0
P2,friend,self,764.228998252808,1
P2,friend,self,474.11320111036105,1
P2,friend,self,402.36536010026146,1
P2,friend,self,389.22094527254353,0
P2,friend,self,634.8384751946296,1
P2,friend,self,380.75510363984256,0
P2,friend,self,579.821186319577,1
P2,friend,self,470.214431937493,1
P2,friend,self,581.252782888354,1
P2,friend,self,407.1926754204606,1
P2,friend,self,328.5591931561253,1
P2,friend,self,474.0132985449189,0
P2,friend,self,570.9294780590061,1
P2,friend,self,356.6627497204496,1
P2,friend,self,566.0401369574892,1
P2,friend,self,422.663432111933,1
P2,friend,self,648.0957247859717,0
P2,friend,self,469.7704994445203,1
P2,friend,self,331.5859494457168,1
P2,friend,self,490.4504354597707,1
P2,friend,self,501.0001148714369,1
P2,friend,self,494.3436641657117,1
P2,friend,self,692.5620159058552,1
P2,friend,self,616.4396517299301,1
P2,friend,self,704.0440514167285,1
P2,friend,self,546.4192555377304,0
P2,friend,self,565.6051623958651,1
P2,friend,self,596.0148216318615,1
P2,friend,self,433.1697996310702,1
P2,friend,self,451.09627047720915,1
P2,friend,self,612.8659195991095,1
P2,friend,self,437.5728351324719,1
P2,friend,self,479.850736156382,1
P2,friend,self,450.71578037224594,1
P2,friend,self,486.43256452946906,1
P2,friend,self,522.4747585893591,0
P2,friend,self,575.5969830866202,1
P2,friend,self,549.964250480212,1
P2,friend,self,596.156212766774,1
P2,friend,self,513.065450469079,1
P2,friend,self,550.527548904385,1
P2,friend,self,611.0118458499069,1
P2,friend,self,475.7851576510543,1
P2,friend,self,528.6736113929813,1
P2,friend,self,461.3402966616222,1
P2,friend,self,438.3604126938644,0
P2,friend,self,557.4102923257426,1
P2,friend,self,531.1561214893568,1
P2,friend,self,603.4993287546771,1
P2,friend,self,521.3182425365914,1
P2,friend,self,533.9398572035664,1
P2,friend,self,570.5214632195017,1
P2,friend,self,500.9315915687804,1
P2,friend,self,504.4183110308525,0
P2,friend,self,422.4430435201498,1
P2,friend,self,638.1696961630255,0
P2,friend,self,435.69962224536397,1
P2,friend,self,411.6381300575863,1
P2,friend,self,440.944504904174,1
P2,friend,self,676.0274576500208,0
P2,friend,self,485.0562014072261,0
P2,friend,self,359.27674192020083,1
P2,friend,self,481.1752157623831,1
P2,friend,self,469.4439051442631,1
P2,friend,self,500.7156615344601,1
P2,friend,self,428.91675284729166,0
P2,friend,self,492.9167031881341,0
P2,friend,self,664.3012505433651,1
P2,friend,self,464.8564889501491,1
P2,friend,self,383.0225722024985,0
P2,friend,self,449.65162306747584,1
P2,friend,self,625.1888641973454,1
P2,friend,self,436.7737466739621,1
P2,friend,self,447.3173493789029,1
P2,friend,self,515.852626910601,1
P2,friend,self,477.2581591518008,0
P2,friend,self,479.4572633801554,1
P2,friend,self,429.2759379925384,1
P2,friend,self,533.6409917971665,1
P2,friend,self,584.9224760676387,1
P2,friend,self,462.9628086241137,1
P2,friend,self,567.5010617865851,1
P2,friend,self,372.74468749578045,1
P2,friend,self,531.7971908107248,1
P2,friend,self,514.2823423784556,1
P2,friend,self,546.3343776836637,1
P2,friend,self,448.2566280021124,0
P2,friend,self,706.3142933929971,1
P2,friend,self,414.2890973642251,1
P2,friend,self,599.4587967611939,1
P2,friend,self,591.4027339051254,0
P2,friend,self,556.7366598014472,1
